Biosample,Contig,Genus,Species,Predicted_mobility,Size,Relaxase,PCN,Percentage_DNA_load,Total_DNA_load,Replicon_type,Replicon_form,Chromosome_size,GC,Plasmids_per_cell,Topology,Predicted_PTU
GCF_015136055,NZ_AP022462.1,Enterobacter,Enterobacter kobei,non-mobilizable,2821,No MOB,22.5736885694258,1.25071787118291,63680.3754543501,-,Single replicons,5091506,31.4073023750443,12,circular,-
GCF_015136055,NZ_AP022460.1,Enterobacter,Enterobacter kobei,mobilizable,3291,MOBQ,9.54270851675273,0.616812662670598,31405.0537286332,-,Single replicons,5091506,51.8991188088727,12,circular,PTU-E12
GCF_015136055,NZ_AP022458.1,Enterobacter,Enterobacter kobei,non-mobilizable,3862,No MOB,14.502626286837,1.10005060820442,56009.1427197646,-,Single replicons,5091506,28.9746245468669,12,circular,-
GCF_015136055,NZ_AP022456.1,Enterobacter,Enterobacter kobei,non-mobilizable,4826,No MOB,11.4650950232445,1.08672264320572,55330.5485821778,-,Single replicons,5091506,35.8060505594695,12,circular,-
GCF_015136055,NZ_AP022454.1,Enterobacter,Enterobacter kobei,non-mobilizable,6183,No MOB,7.04723500067286,0.855798932755069,43573.0540091603,-,Single replicons,5091506,45.6089277049976,12,circular,-
GCF_015136315,NZ_AP022472.1,Enterobacter,Enterobacter roggenkampii,mobilizable,4938,Multiple MOB,9.38354029360665,0.930170301385033,46335.9219698296,rep_cluster_2335,Single replicons,4981445,54.8805184285136,7,circular,PTU-E3
GCF_015136315,NZ_AP022471.1,Enterobacter,Enterobacter roggenkampii,mobilizable,5370,Multiple MOB,16.8117003031443,1.81230206552286,90278.8306278851,rep_cluster_2335,Single replicons,4981445,49.4227188081937,7,circular,-
GCF_015136315,NZ_AP022467.1,Enterobacter,Enterobacter roggenkampii,mobilizable,33421,No MOB,2.71249509233332,1.81983939360712,90654.298480872,IncW,Single replicons,4981445,57.1616648215194,7,circular,PTU-W
GCF_015136315,NZ_AP022466.1,Enterobacter,Enterobacter roggenkampii,conjugative,324199,MOBF,1.03679947216304,6.74762748712042,336129.352075786,"IncFIB,IncFIC,IncFII,rep_cluster_2272",Multiple replicons,4981445,54.8715449461596,7,circular,PTU-E46
GCF_015136315,NZ_AP022470.1,Enterobacter,Enterobacter roggenkampii,mobilizable,5666,Multiple MOB,7.83113634859664,0.890729869568942,44371.2185511486,ColRNAI_rep_cluster_1987,Single replicons,4981445,48.6763148605718,7,circular,PTU-E3
GCF_015136315,NZ_AP022468.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,11238,No MOB,3.06504909263386,0.691466466116143,34445.0217030193,-,Single replicons,4981445,61.5056059797117,7,circular,-
GCF_015136315,NZ_AP022469.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,11238,No MOB,3.10169607895839,0.69973392329604,34856.8605353344,-,Single replicons,4981445,61.5056059797117,7,circular,-
GCF_015137465,NZ_AP022504.1,Enterobacter,Enterobacter kobei,mobilizable,4426,Multiple MOB,8.06244104603215,0.735654210378347,35684.3640697383,rep_cluster_2335,Single replicons,4850698,54.0216900135563,9,circular,PTU-E3
GCF_015137465,NZ_AP022502.1,Enterobacter,Enterobacter kobei,mobilizable,4938,Multiple MOB,7.99814039665763,0.814208950520015,39494.8172786954,rep_cluster_2335,Single replicons,4850698,54.8602673147023,9,circular,PTU-E3
GCF_015137465,NZ_AP022501.1,Enterobacter,Enterobacter kobei,conjugative,97602,MOBF,3.57929102359189,7.20197304562386,349345.962484615,"IncFII,rep_cluster_2272",Multiple replicons,4850698,56.2426999446733,9,circular,-
GCF_015137465,NZ_AP022500.1,Enterobacter,Enterobacter kobei,conjugative,145421,MOBF,1.34986600226954,4.04681684813277,196298.863916039,"IncFIB,IncFII",Multiple replicons,4850698,53.2350898425949,9,circular,PTU-E60
GCF_015137465,NZ_AP022499.1,Enterobacter,Enterobacter kobei,conjugative,282901,MOBH,1.04623413349578,6.1018163282911,295980.68260009,Col(VCM04),Single replicons,4850698,48.3289207178483,9,circular,PTU-E40
GCF_015137465,NZ_AP022507.1,Enterobacter,Enterobacter kobei,non-mobilizable,2353,No MOB,27.1253337066743,1.31580878075289,63825.9102118047,Col(IRGK),Single replicons,4850698,33.0216744581385,9,circular,-
GCF_015137465,NZ_AP022506.1,Enterobacter,Enterobacter kobei,mobilizable,3360,MOBQ,8.4247968026903,0.583572039674278,28307.3172570394,-,Single replicons,4850698,51.7559523809524,9,circular,PTU-E12
GCF_015137465,NZ_AP022505.1,Enterobacter,Enterobacter kobei,mobilizable,4161,MOBQ,8.68822695261277,0.745288870793889,36151.7123498217,-,Single replicons,4850698,37.2025955299207,9,circular,-
GCF_015137465,NZ_AP022503.1,Enterobacter,Enterobacter kobei,mobilizable,4918,MOBP,5.76425740768531,0.584423477425236,28348.6179309964,-,Single replicons,4850698,48.9833265555104,9,circular,-
GCF_015137995,NZ_AP022512.1,Enterobacter,Enterobacter hormaechei,mobilizable,2511,No MOB,8.49025831856088,0.428178867092596,21319.0386379064,rep_cluster_2335,Single replicons,4979003,51.8120270808443,2,circular,-
GCF_015168595,NZ_CP063442.1,Enterobacter,Enterobacter asburiae,conjugative,85271,MOBF,1.49277911813011,2.78281916708036,127290.768182073,"IncFIB,IncFII",Multiple replicons,4574166,51.3210821967609,1,circular,PTU-E60
GCF_015238615,NZ_CP047969.1,Enterobacter,Enterobacter hormaechei,conjugative,41439,MOBF,3.66229207640169,3.01928895823397,151761.72135401,IncN,Single replicons,5026406,50.8192765269432,4,circular,PTU-N2/3
GCF_015238615,NZ_CP047966.1,Enterobacter,Enterobacter hormaechei,mobilizable,133022,Multiple MOB,3.73043807024412,9.87246818064465,496230.332980013,"ColRNAI_rep_cluster_1857,IncFIA,IncP,IncR,IncU",Multiple replicons,5026406,55.7351415555322,4,circular,-
GCF_016027695,NZ_CP065694.1,Enterobacter,Enterobacter asburiae,mobilizable,4783,Multiple MOB,27.5586504148539,2.79410567531601,131813.024934246,rep_cluster_2335,Single replicons,4717539,52.5193393267824,2,circular,PTU-E3
GCF_016027695,NZ_CP065692.1,Enterobacter,Enterobacter asburiae,non-mobilizable,44679,No MOB,4.04768637146827,3.83349410340499,180846.579390831,-,Single replicons,4717539,35.4260390787618,2,circular,-
GCF_016767735,NZ_CP050312.1,Enterobacter,Enterobacter hormaechei,conjugative,288096,MOBH,1.21878683144018,7.48674221599081,351127.610990592,"IncHI2A,rep_cluster_1088",Multiple replicons,4689992,47.1700405420415,1,circular,PTU-HI2
GCF_018074945,NZ_CP072969.1,Enterobacter,Enterobacter sp.,mobilizable,2264,No MOB,1.05622538760778,0.0494267691777793,2391.29427754401,rep_cluster_2335,Single replicons,4838055,51.5459363957597,8,circular,PTU-E76
GCF_018074945,NZ_CP072968.1,Enterobacter,Enterobacter sp.,mobilizable,2495,No MOB,2.09456582376528,0.10801741051506,5225.94173029437,rep_cluster_2335,Single replicons,4838055,51.503006012024,8,circular,PTU-E52
GCF_018074945,NZ_CP072963.1,Enterobacter,Enterobacter sp.,conjugative,199350,MOBF,1.65995856514157,6.83978871594002,330912.739960972,IncFIB,Single replicons,4838055,52.5302232254828,8,circular,PTU-E46
GCF_018074945,NZ_CP072966.1,Enterobacter,Enterobacter sp.,mobilizable,3223,Multiple MOB,1.3777802373123,0.0917845230130193,4440.58570485753,ColRNAI_rep_cluster_1987,Single replicons,4838055,56.3139931740614,8,circular,PTU-E3
GCF_018075005,NZ_CP072948.1,Enterobacter,Enterobacter sp.,mobilizable,2511,No MOB,9.42516538748283,0.484924110592752,23666.5902879694,rep_cluster_2335,Single replicons,4880473,51.8120270808443,3,circular,PTU-E52
GCF_018075005,NZ_CP072947.1,Enterobacter,Enterobacter sp.,mobilizable,5411,MOBP,6.29200502910398,0.69759712250189,34046.0392124816,rep_cluster_2335,Single replicons,4880473,52.522639068564,3,circular,PTU-E3
GCF_018075145,NZ_CP072960.1,Enterobacter,Enterobacter sp.,mobilizable,2264,No MOB,1.08454657433128,0.0494482055193838,2455.41344428601,rep_cluster_2335,Single replicons,4965627,51.5459363957597,7,circular,PTU-?
GCF_018075145,NZ_CP072959.1,Enterobacter,Enterobacter sp.,mobilizable,2495,No MOB,3.04436114708288,0.152965195774306,7595.68106197179,rep_cluster_2335,Single replicons,4965627,51.503006012024,7,circular,PTU-E76
GCF_018075145,NZ_CP072954.1,Enterobacter,Enterobacter sp.,conjugative,241263,MOBF,1.55612768176562,7.56069742825669,375436.03288582,IncFIB,Single replicons,4965627,52.9637781176558,7,circular,PTU-E46
GCF_018075145,NZ_CP072957.1,Enterobacter,Enterobacter sp.,mobilizable,3223,Multiple MOB,1.44323478880377,0.0936748918981339,4651.54572431455,ColRNAI_rep_cluster_1987,Single replicons,4965627,56.3139931740614,7,circular,PTU-E3
GCF_018075145,NZ_CP072955.1,Enterobacter,Enterobacter sp.,non-mobilizable,4866,No MOB,1.45167693744883,0.142255146784606,7063.85997762602,-,Single replicons,4965627,35.4089601315249,7,circular,-
GCF_018075245,NZ_CP072973.1,Enterobacter,Enterobacter sp.,mobilizable,2495,No MOB,8.82562545248301,0.459296846255564,22019.9355039451,rep_cluster_2335,Single replicons,4794271,51.4228456913828,3,circular,PTU-E76
GCF_018075245,NZ_CP072971.1,Enterobacter,Enterobacter sp.,conjugative,342015,MOBH,1.23716949089562,8.82575314221217,423130.523428667,"IncHI2A,rep_cluster_1088",Multiple replicons,4794271,47.1979299153546,3,circular,PTU-HI2
GCF_018323985,NZ_AP024591.1,Enterobacter,Enterobacter kobei,non-mobilizable,114856,No MOB,1.55121763031323,3.85415276479613,178166.652147256,-,Single replicons,4622719,52.4143275057463,1,circular,-
GCF_018596855,NZ_CP116253.1,Enterobacter,Enterobacter roggenkampii,mobilizable,3062,No MOB,26.9025545857326,1.66455145736847,82375.6221415133,"rep_cluster_2335,rep_cluster_2405",Multiple replicons,4948818,47.8445460483344,6,circular,-
GCF_018596855,NZ_CP116254.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,3001,No MOB,52.4301077245612,3.17940068277735,157342.753281408,"rep_cluster_2335,rep_cluster_2358",Multiple replicons,4948818,48.3505498167278,6,circular,-
GCF_018596855,NZ_CP116255.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,2894,No MOB,20.2218856326171,1.18254777243362,58522.1370207939,rep_cluster_2324,Single replicons,4948818,47.9612992398065,6,circular,-
GCF_018596855,NZ_CP116251.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,90733,No MOB,1.60068573039377,2.93474155597999,145235.018375818,"IncFII,rep_cluster_2183",Multiple replicons,4948818,52.442881862167,6,circular,-
GCF_018596855,NZ_CP116250.1,Enterobacter,Enterobacter roggenkampii,conjugative,195008,MOBF,1.34684911956739,5.30725423946884,262646.353108597,"IncFIB,IncFII,rep_cluster_2272",Multiple replicons,4948818,52.9850057433541,6,circular,PTU-E46
GCF_018596855,NZ_CP116252.1,Enterobacter,Enterobacter roggenkampii,mobilizable,8252,MOBP,16.635808458499,2.7739692872022,137278.691399534,ColRNAI_rep_cluster_1987,Single replicons,4948818,54.1565681047019,6,circular,PTU-E3
GCF_019048485,NZ_CP077413.1,Enterobacter,Enterobacter asburiae,conjugative,78021,MOBF,2.1702669495703,3.60137519335869,169326.397672424,IncN,Single replicons,4701715,52.7383653119032,3,circular,PTU-N1
GCF_019048485,NZ_CP077412.1,Enterobacter,Enterobacter asburiae,conjugative,118412,MOBF,1.34327153032253,3.38300957094488,159059.468448551,"IncFIA,IncFII",Multiple replicons,4701715,53.0833023680032,3,circular,-
GCF_019048485,NZ_CP077410.1,Enterobacter,Enterobacter asburiae,mobilizable,3223,MOBP,22.8113606631942,1.56370633731468,73521.0154174748,ColRNAI_rep_cluster_1987,Single replicons,4701715,56.3139931740614,3,circular,PTU-E3
GCF_019048625,NZ_CP077393.1,Enterobacter,Enterobacter hormaechei,mobilizable,4995,MOBP,26.7316638566025,2.80664644496636,133524.66096373,rep_cluster_2335,Single replicons,4757445,51.7917917917918,1,circular,PTU-?
GCF_019428505,NZ_CP080111.1,Enterobacter,Enterobacter asburiae,mobilizable,4935,MOBP,13.6502293823684,1.40006077114853,67363.8820019882,rep_cluster_2335,Single replicons,4811497,54.9949341438703,8,circular,PTU-E3
GCF_019428505,NZ_CP080110.1,Enterobacter,Enterobacter asburiae,non-mobilizable,34721,No MOB,6.47146088674013,4.66997263946136,224695.593448504,"IncP,IncU",Multiple replicons,4811497,52.930503153711,8,circular,-
GCF_019428505,NZ_CP080109.1,Enterobacter,Enterobacter asburiae,non-mobilizable,139140,No MOB,1.02858728796455,2.97449287087547,143117.635247387,"IncFIB,IncFII,IncFII",Multiple replicons,4811497,51.665229265488,8,circular,PTU-E60
GCF_019428505,NZ_CP080115.1,Enterobacter,Enterobacter asburiae,non-mobilizable,1282,No MOB,581.882794852194,15.5039843732733,745973.743000513,-,Single replicons,4811497,48.6739469578783,8,circular,-
GCF_019428505,NZ_CP080114.1,Enterobacter,Enterobacter asburiae,non-mobilizable,3108,No MOB,45.2104724698372,2.92038316632545,140514.148436254,-,Single replicons,4811497,31.1776061776062,8,circular,-
GCF_019428505,NZ_CP080113.1,Enterobacter,Enterobacter asburiae,non-mobilizable,3872,No MOB,17.591327176279,1.41564296572465,68113.6188265523,-,Single replicons,4811497,28.8739669421488,8,circular,-
GCF_019428505,NZ_CP080112.1,Enterobacter,Enterobacter asburiae,mobilizable,4152,MOBQ,29.1597932595819,2.51629506604252,121071.461613784,-,Single replicons,4811497,37.2832369942197,8,circular,-
GCF_020097195,NZ_CP083614.1,Enterobacter,Enterobacter hormaechei,mobilizable,2495,No MOB,16.3618742921658,0.86410075947356,40822.8763589537,rep_cluster_2335,Single replicons,4724319,51.4228456913828,2,circular,PTU-E76
GCF_020097195,NZ_CP083615.1,Enterobacter,Enterobacter hormaechei,mobilizable,4783,Multiple MOB,14.1231615518613,1.42985860401368,67551.0817025528,rep_cluster_2335,Single replicons,4724319,52.5193393267824,2,circular,PTU-E3
GCF_020149545,NZ_CP083714.1,Enterobacter,Enterobacter cloacae,mobilizable,2608,No MOB,24.9048593770877,1.37864424395897,64951.8732554446,rep_cluster_2373,Single replicons,4711286,44.7852760736196,5,circular,-
GCF_020149545,NZ_CP083712.1,Enterobacter,Enterobacter cloacae,mobilizable,4938,Multiple MOB,16.2341497343653,1.70153608565253,80164.2313882956,rep_cluster_2335,Single replicons,4711286,54.8805184285136,5,circular,-
GCF_020149545,NZ_CP083711.1,Enterobacter,Enterobacter cloacae,conjugative,70058,MOBP,3.72358588027082,5.53706524290847,260866.979600013,IncP,Single replicons,4711286,60.7025607353907,5,circular,PTU-P1
GCF_020149545,NZ_CP083710.1,Enterobacter,Enterobacter cloacae,non-mobilizable,165418,No MOB,1.3516664642572,4.74583719146955,223589.963184498,"IncFIB,IncFII,IncFII",Multiple replicons,4711286,52.2343396728288,5,circular,PTU-E60
GCF_020149545,NZ_CP083713.1,Enterobacter,Enterobacter cloacae,mobilizable,4461,Multiple MOB,19.6668301918385,1.86220342992957,87733.7294857915,ColRNAI_rep_cluster_1987,Single replicons,4711286,52.925353059852,5,circular,-
GCF_022220405,NZ_CP092046.1,Enterobacter,Enterobacter cloacae,mobilizable,4307,Multiple MOB,31.2713298866788,2.7205269583508,134685.617821926,rep_cluster_2373,Single replicons,4950718,53.0067332249826,5,circular,PTU-E3
GCF_022220405,NZ_CP092047.1,Enterobacter,Enterobacter cloacae,mobilizable,2454,No MOB,131.367868817625,6.51171708989386,322376.750078452,rep_cluster_2335,Single replicons,4950718,50.2037489812551,5,circular,PTU-E76
GCF_022220405,NZ_CP092045.1,Enterobacter,Enterobacter cloacae,mobilizable,4783,Multiple MOB,56.016479195699,5.41187803452001,267926.819993028,rep_cluster_2335,Single replicons,4950718,52.4775245661719,5,circular,PTU-E3
GCF_022220405,NZ_CP092044.1,Enterobacter,Enterobacter cloacae,non-mobilizable,90827,No MOB,1.24300145443509,2.28043877881906,112898.093101976,IncFIB,Single replicons,4950718,53.7009919957722,5,circular,-
GCF_022220405,NZ_CP092043.1,Enterobacter,Enterobacter cloacae,non-mobilizable,110606,No MOB,1.3020598080659,2.90898465901182,144015.627130937,IncFIB,Single replicons,4950718,49.2432598593205,5,circular,PTU-E15
GCF_023195715,NZ_CP096195.1,Enterobacter,Enterobacter roggenkampii,mobilizable,4664,Multiple MOB,12.0106507361354,1.18167511262632,56017.6750333357,rep_cluster_2373,Single replicons,4740531,51.0291595197256,11,circular,PTU-E3
GCF_023195715,NZ_CP096193.1,Enterobacter,Enterobacter roggenkampii,mobilizable,4938,Multiple MOB,8.39721260164821,0.874700235626323,41465.4358269389,"rep_cluster_2335,rep_cluster_2358",Multiple replicons,4740531,54.8805184285136,11,circular,PTU-E3
GCF_023195715,NZ_CP096197.1,Enterobacter,Enterobacter roggenkampii,mobilizable,3458,No MOB,14.1526825041068,1.03237329529543,48939.9760992012,rep_cluster_2335,Single replicons,4740531,52.2556390977444,11,circular,-
GCF_023195715,NZ_CP096196.1,Enterobacter,Enterobacter roggenkampii,mobilizable,4068,No MOB,7.08615166711614,0.60808514872761,28826.4649818285,rep_cluster_2335,Single replicons,4740531,47.2713864306785,11,circular,PTU-E52
GCF_023195715,NZ_CP096190.1,Enterobacter,Enterobacter roggenkampii,conjugative,72333,MOBF,1.3935265265937,2.12630091962488,100797.954248102,IncN,Single replicons,4740531,50.5301867750543,11,circular,PTU-N1
GCF_023195715,NZ_CP096188.1,Enterobacter,Enterobacter roggenkampii,conjugative,115683,MOBF,1.85791037658972,4.53385171608473,214928.646095029,"IncFIC,rep_cluster_2272",Multiple replicons,4740531,55.1870197003881,11,circular,PTU-E46
GCF_023195715,NZ_CP096198.1,Enterobacter,Enterobacter roggenkampii,mobilizable,3360,MOBQ,23.329101994387,1.65352325933826,78385.7827011404,-,Single replicons,4740531,51.7559523809524,11,circular,PTU-E12
GCF_023195715,NZ_CP096194.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,4854,No MOB,11.9759716525022,1.22626276257334,58131.3664012458,-,Single replicons,4740531,47.0539761021838,11,circular,-
GCF_023195715,NZ_CP096192.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,6183,No MOB,4.4260861337436,0.577287450813774,27366.4905649367,-,Single replicons,4740531,45.6089277049976,11,circular,-
GCF_023195715,NZ_CP096191.1,Enterobacter,Enterobacter roggenkampii,non-mobilizable,12879,No MOB,6.45950590288039,1.75490839577247,83191.9765231966,-,Single replicons,4740531,58.7157387995962,11,circular,-
GCF_023374275,NZ_CP097254.1,Enterobacter,Enterobacter bugandensis,conjugative,81691,MOBF,1.73001464174609,3.05144079676785,141326.62609888,rep_cluster_867,Single replicons,4631472,47.354053690125,1,circular,-
GCF_024917315,NZ_CP103675.1,Enterobacter,Enterobacter hormaechei,conjugative,86737,MOBF,1.22854568969316,2.27817516333526,106560.367486915,"IncFIB,IncFII",Multiple replicons,4677444,51.8417745598764,1,circular,-
GCF_024917615,NZ_CP103613.1,Enterobacter,Enterobacter cloacae,mobilizable,5410,MOBP,8.10915130946195,0.88732962961323,43870.5085841892,rep_cluster_2335,Single replicons,4944105,52.3290203327172,2,circular,PTU-E3
GCF_024917615,NZ_CP103612.1,Enterobacter,Enterobacter cloacae,conjugative,159348,MOBF,1.14433693759064,3.68818628105983,182347.802331193,"IncFIB,IncFII",Multiple replicons,4944105,52.3219619951302,2,circular,PTU-E60
GCF_024917635,NZ_CP103644.1,Enterobacter,Enterobacter hormaechei,mobilizable,2495,No MOB,30.1599995363981,1.57976764977854,75249.1988433131,"rep_cluster_2358,rep_cluster_2373",Multiple replicons,4763308,51.4629258517034,2,circular,-
GCF_024917635,NZ_CP103643.1,Enterobacter,Enterobacter hormaechei,non-mobilizable,188203,No MOB,2.16257929705381,8.54456422812504,407003.911443418,"IncFIB,IncFII",Multiple replicons,4763308,52.2334925585671,2,circular,-
GCF_024917675,NZ_CP103752.1,Enterobacter,Enterobacter asburiae,conjugative,246522,MOBH,1.05025731571355,4.97691735867856,258911.533984335,"IncHI2A,rep_cluster_1088",Multiple replicons,5202247,46.8485571267473,3,circular,PTU-HI2
GCF_024917675,NZ_CP103754.1,Enterobacter,Enterobacter asburiae,non-mobilizable,58725,No MOB,1.42134364695886,1.6044683320046,83468.4056676592,IncFIB,Single replicons,5202247,51.5061728395062,3,circular,PTU-E60
